project,cell_specimen_id,cell_specimen_name,hemisphere,structure,donor_id,donor_name,biological_sex,age,ethnicity,medical_conditions,full_genotype,dendrite_type,apical_dendrite_status,neuron_reconstruction_type,cell_soma_normalized_depth,depth_from_pia_um,ephys_session_id,transcriptomics_sample_id,transcriptomics_batch
mIVSCC-MET,639809582,Chrna2-Cre_OE25;Ai14-351070.03.01.01,left,VISp6a,351070,Chrna2-Cre_OE25;Ai14-351070,F,P47,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.795389405,,639809452,SM-GE63H_S172_E1-50,RSC-125
mIVSCC-MET,639818525,Gad2-IRES-Cre;Ai14-350674.03.01.02,left,VISp4,350674,Gad2-IRES-Cre;Ai14-350674,F,P50,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.471844918,,639818424,SM-GE63H_S178_E1-50,RSC-125
mIVSCC-MET,639824809,Gad2-IRES-Cre;Ai14-350674.03.02.01,right,VISp2/3,350674,Gad2-IRES-Cre;Ai14-350674,F,P50,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639824794,SM-GE63H_S153_E1-50,RSC-125
mIVSCC-MET,639829058,Gad2-IRES-Cre;Ai14-350674.03.01.03,left,VISp6a,350674,Gad2-IRES-Cre;Ai14-350674,F,P50,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639829043,SM-GE63H_S179_E1-50,RSC-125
mIVSCC-MET,639841063,Gad2-IRES-Cre;Ai14-350674.03.02.03,right,VISp4,350674,Gad2-IRES-Cre;Ai14-350674,F,P50,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.424574033,,639841046,SM-GE63H_S155_E1-50,RSC-125
mIVSCC-MET,639850374,Gad2-IRES-Cre;Ai14-350674.03.02.04,right,VISl5,350674,Gad2-IRES-Cre;Ai14-350674,F,P50,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639850359,SM-GE63H_S156_E1-50,RSC-125
mIVSCC-MET,639860893,Oxtr-T2A-Cre;Ai14-351470.03.01.02,left,VISp5,351470,Oxtr-T2A-Cre;Ai14-351470,M,P47,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639860852,SM-GE65C_S101_E1-50,RSC-126
mIVSCC-MET,639861972,Oxtr-T2A-Cre;Ai14-351470.04.02.02,right,VISp2/3,351470,Oxtr-T2A-Cre;Ai14-351470,M,P47,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639861957,SM-GE65C_S098_E1-50,RSC-126
mIVSCC-MET,639862877,Oxtr-T2A-Cre;Ai14-351470.04.01.01,left,VISp5,351470,Oxtr-T2A-Cre;Ai14-351470,M,P47,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.512540724,,639862860,SM-GE63H_S157_E1-50,RSC-125
mIVSCC-MET,639881631,Oxtr-T2A-Cre;Ai14-351470.04.01.03,left,VISp5,351470,Oxtr-T2A-Cre;Ai14-351470,M,P47,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.65165216,,639881616,SM-GE63H_S159_E1-50,RSC-125
mIVSCC-MET,639881942,Oxtr-T2A-Cre;Ai14-351470.06.01.01,left,VISli2/3,351470,Oxtr-T2A-Cre;Ai14-351470,M,P47,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639881927,SM-GE63H_S176_E1-50,RSC-125
mIVSCC-MET,639891826,Oxtr-T2A-Cre;Ai14-351470.05.02.01,right,VISp2/3,351470,Oxtr-T2A-Cre;Ai14-351470,M,P47,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639891766,SM-GE65C_S105_E1-50,RSC-126
mIVSCC-MET,639893239,Oxtr-T2A-Cre;Ai14-351470.05.01.01,left,VISp6a,351470,Oxtr-T2A-Cre;Ai14-351470,M,P47,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.754867394,,639893224,SM-GE63H_S168_E1-50,RSC-125
mIVSCC-MET,639962984,Oxtr-T2A-Cre;Ai14-351471.03.01.01,left,VISp2/3,351471,Oxtr-T2A-Cre;Ai14-351471,M,P48,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.329121938,,639962969,SM-GE65C_S113_E1-50,RSC-126
mIVSCC-MET,639965232,Oxtr-T2A-Cre;Ai14-351471.03.02.01,right,VISp4,351471,Oxtr-T2A-Cre;Ai14-351471,M,P48,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639965190,SM-GE63H_S183_E1-50,RSC-125
mIVSCC-MET,639979263,Oxtr-T2A-Cre;Ai14-351471.03.02.02,right,VISp2/3,351471,Oxtr-T2A-Cre;Ai14-351471,M,P48,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,639979012,SM-GE65C_S106_E1-50,RSC-126
mIVSCC-MET,639986522,Oxtr-T2A-Cre;Ai14-351471.03.01.03,left,VISp2/3,351471,Oxtr-T2A-Cre;Ai14-351471,M,P48,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,,,,639986472,SM-GE65C_S115_E1-50,RSC-126
mIVSCC-MET,640006232,Oxtr-T2A-Cre;Ai14-351471.06.02.01,right,VISl2/3,351471,Oxtr-T2A-Cre;Ai14-351471,M,P48,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640006181,SM-GE65C_S124_E1-50,RSC-126
mIVSCC-MET,640006296,Oxtr-T2A-Cre;Ai14-351471.04.02.03,right,VISpm2/3,351471,Oxtr-T2A-Cre;Ai14-351471,M,P48,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,dendrite-only,0.208065008,,640006265,SM-GE63H_S186_E1-50,RSC-125
mIVSCC-MET,640012241,Oxtr-T2A-Cre;Ai14-351471.05.01.02,left,VISp1,351471,Oxtr-T2A-Cre;Ai14-351471,M,P48,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,spiny,intact,dendrite-only,0.126136732,,640012122,SM-GE65C_S117_E1-50,RSC-126
mIVSCC-MET,640061596,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-350938.05.01.01,left,VISp5,350938,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-350938,F,P49,,,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,sparsely spiny,NA,full,0.57701248,,640061581,SM-GE65C_S125_E1-50,RSC-126
mIVSCC-MET,640106803,Gad2-IRES-Cre;Ai14-350675.04.01.01,left,VISp2/3,350675,Gad2-IRES-Cre;Ai14-350675,F,P51,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640106787,SM-GE65C_S121_E1-50,RSC-126
mIVSCC-MET,640109830,Gad2-IRES-Cre;Ai14-350675.05.01.01,left,VISp2/3,350675,Gad2-IRES-Cre;Ai14-350675,F,P51,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640109794,SM-GE63H_S190_E1-50,RSC-125
mIVSCC-MET,640111844,Gad2-IRES-Cre;Ai14-350675.05.01.02,left,VISp6a,350675,Gad2-IRES-Cre;Ai14-350675,F,P51,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.904508496,,640111829,SM-GE63H_S191_E1-50,RSC-125
mIVSCC-MET,640263789,Gad2-IRES-Cre;Ai14-350676.04.01.01,left,VISp2/3,350676,Gad2-IRES-Cre;Ai14-350676,F,P52,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640263774,SM-GE65C_S139_E1-50,RSC-126
mIVSCC-MET,640280740,Gad2-IRES-Cre;Ai14-350676.03.02.01,right,VISp2/3,350676,Gad2-IRES-Cre;Ai14-350676,F,P52,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.258358999,,640280725,SM-GE65C_S137_E1-50,RSC-126
mIVSCC-MET,640287067,Gad2-IRES-Cre;Ai14-350676.03.02.02,right,VISp5,350676,Gad2-IRES-Cre;Ai14-350676,F,P52,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640287004,SM-GE65C_S138_E1-50,RSC-126
mIVSCC-MET,640311818,Oxtr-T2A-Cre;Ai14-351472.04.02.01,right,VISp2/3,351472,Oxtr-T2A-Cre;Ai14-351472,F,P49,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640311793,SM-GE65C_S133_E1-50,RSC-126
mIVSCC-MET,640315859,Oxtr-T2A-Cre;Ai14-351472.04.02.02,right,VISp5,351472,Oxtr-T2A-Cre;Ai14-351472,F,P49,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640315794,SM-GE65C_S134_E1-50,RSC-126
mIVSCC-MET,640317055,Oxtr-T2A-Cre;Ai14-351472.04.02.03,right,VISp5,351472,Oxtr-T2A-Cre;Ai14-351472,F,P49,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640317026,SM-GE65C_S135_E1-50,RSC-126
mIVSCC-MET,640319052,Oxtr-T2A-Cre;Ai14-351472.04.01.02,left,VISp1,351472,Oxtr-T2A-Cre;Ai14-351472,F,P49,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,640318956,SM-GE65C_S142_E1-50,RSC-126
mIVSCC-MET,642104046,Oxtr-T2A-Cre;Ai14-351473.03.01.01,left,VISp5,351473,Oxtr-T2A-Cre;Ai14-351473,F,P50,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642103947,SM-GE65C_S171_E1-50,RSC-126
mIVSCC-MET,642110310,Oxtr-T2A-Cre;Ai14-351473.03.01.02,left,VISp5,351473,Oxtr-T2A-Cre;Ai14-351473,F,P50,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642110295,SM-GE65C_S172_E1-50,RSC-126
mIVSCC-MET,642124659,Oxtr-T2A-Cre;Ai14-351473.05.02.02,right,VISp2/3,351473,Oxtr-T2A-Cre;Ai14-351473,F,P50,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.287330334,,642124629,SM-GE65C_S169_E1-50,RSC-126
mIVSCC-MET,642166983,Oxtr-T2A-Cre;Ai14-351473.04.01.01,left,VISp5,351473,Oxtr-T2A-Cre;Ai14-351473,F,P50,,,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642166968,SM-GE65C_S173_E1-50,RSC-126
mIVSCC-MET,642227568,Chrna2-Cre_OE25;Ai14-351080.05.02.01,right,VISp5,351080,Chrna2-Cre_OE25;Ai14-351080,M,P50,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642227553,SM-GE65C_S170_E1-50,RSC-126
mIVSCC-MET,642258974,Gad2-IRES-Cre;Ai14-351990.03.02.01,right,VISpm5,351990,Gad2-IRES-Cre;Ai14-351990,F,P46,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642258959,SM-GE65C_S158_E1-50,RSC-126
mIVSCC-MET,642265873,Gad2-IRES-Cre;Ai14-351990.04.01.02,left,VISp6a,351990,Gad2-IRES-Cre;Ai14-351990,F,P46,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642265853,SM-GE65C_S177_E1-50,RSC-126
mIVSCC-MET,642266392,Gad2-IRES-Cre;Ai14-351990.03.01.01,left,VISp5,351990,Gad2-IRES-Cre;Ai14-351990,F,P46,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642266377,SM-GE65C_S178_E1-50,RSC-126
mIVSCC-MET,642402500,Ndnf-IRES2-dgCre;Ai14-353735.04.02.01,right,VISp1,353735,Ndnf-IRES2-dgCre;Ai14-353735,M,P39,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642402432,SM-GE652_S135_E1-50,RSC-127
mIVSCC-MET,642442513,Ndnf-IRES2-dgCre;Ai14-353735.03.02.01,right,VISp1,353735,Ndnf-IRES2-dgCre;Ai14-353735,M,P39,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642442471,SM-GE65C_S188_E1-50,RSC-126
mIVSCC-MET,642478957,Gad2-IRES-Cre;Ai14-352686.05.02.01,right,VISp5,352686,Gad2-IRES-Cre;Ai14-352686,M,P45,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642478942,SM-GE652_S137_E1-50,RSC-127
mIVSCC-MET,642494910,Gad2-IRES-Cre;Ai14-352686.05.01.01,left,VISp4,352686,Gad2-IRES-Cre;Ai14-352686,M,P45,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,0.422785865,,642494701,SM-GE65C_S185_E1-50,RSC-126
mIVSCC-MET,642496703,Gad2-IRES-Cre;Ai14-352686.03.02.01,right,VISp1,352686,Gad2-IRES-Cre;Ai14-352686,M,P45,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642496688,SM-GE65C_S189_E1-50,RSC-126
mIVSCC-MET,642532676,Gad2-IRES-Cre;Ai14-352686.04.01.03,left,VISl5,352686,Gad2-IRES-Cre;Ai14-352686,M,P45,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642532579,SM-GE652_S131_E1-50,RSC-127
mIVSCC-MET,642557052,Vip-IRES-Cre;Ai14-354376.06.01.01,left,VISp2/3,354376,Vip-IRES-Cre;Ai14-354376,M,P35,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642557037,SM-GE65C_S186_E1-50,RSC-126
mIVSCC-MET,642568816,Vip-IRES-Cre;Ai14-354376.03.01.01,left,VISp2/3,354376,Vip-IRES-Cre;Ai14-354376,M,P35,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642568741,SM-GE65C_S192_E1-50,RSC-126
mIVSCC-MET,642569032,Vip-IRES-Cre;Ai14-354376.04.01.01,left,VISp2/3,354376,Vip-IRES-Cre;Ai14-354376,M,P35,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642569011,SM-GE652_S132_E1-50,RSC-127
mIVSCC-MET,642791355,Vip-IRES-Cre;Ai14-354378.03.02.01,right,VISp2/3,354378,Vip-IRES-Cre;Ai14-354378,M,P36,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642791340,SM-GE652_S162_E1-50,RSC-127
mIVSCC-MET,642817252,Vip-IRES-Cre;Ai14-354378.04.01.01,left,VISp2/3,354378,Vip-IRES-Cre;Ai14-354378,M,P36,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642817231,SM-GE652_S141_E1-50,RSC-127
mIVSCC-MET,642827810,Gad2-IRES-Cre;Ai14-352688.04.02.02,right,VISp6a,352688,Gad2-IRES-Cre;Ai14-352688,M,P46,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642827744,SM-GE652_S152_E1-50,RSC-127
mIVSCC-MET,642832129,Gad2-IRES-Cre;Ai14-352688.05.01.01,left,VISp4,352688,Gad2-IRES-Cre;Ai14-352688,M,P46,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642832114,SM-GE652_S163_E1-50,RSC-127
mIVSCC-MET,642833509,Ndnf-IRES2-dgCre;Ai14-353737.04.02.01,right,VISp1,353737,Ndnf-IRES2-dgCre;Ai14-353737,M,P40,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642833493,SM-GE652_S154_E1-50,RSC-127
mIVSCC-MET,642842839,Ndnf-IRES2-dgCre;Ai14-353737.04.01.01,left,VISp2/3,353737,Ndnf-IRES2-dgCre;Ai14-353737,M,P40,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642842794,SM-GE652_S164_E1-50,RSC-127
mIVSCC-MET,642851911,Ndnf-IRES2-dgCre;Ai14-353737.03.01.01,left,VISp1,353737,Ndnf-IRES2-dgCre;Ai14-353737,M,P40,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,642851896,SM-GE652_S165_E1-50,RSC-127
mIVSCC-MET,643004718,Vip-IRES-Cre;Ai14-355068.05.02.01,right,VISp2/3,355068,Vip-IRES-Cre;Ai14-355068,F,P36,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643004703,SM-GE652_S183_E1-50,RSC-127
mIVSCC-MET,643143322,Vip-IRES-Cre;Ai14-355066.03.01.01,left,VISli4,355066,Vip-IRES-Cre;Ai14-355066,M,P37,,,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643143267,SM-GE64T_S101_E1-50,RSC-128
mIVSCC-MET,643190956,Ndnf-IRES2-dgCre;Ai14-353740.04.02.01,right,VISal1,353740,Ndnf-IRES2-dgCre;Ai14-353740,F,P42,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643190923,SM-GE64T_S100_E1-50,RSC-128
mIVSCC-MET,643251590,Gad2-IRES-Cre;Ai14-352690.03.01.02,left,VISpor2/3,352690,Gad2-IRES-Cre;Ai14-352690,F,P49,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643251575,SM-GE64T_S114_E1-50,RSC-128
mIVSCC-MET,643269551,Gad2-IRES-Cre;Ai14-352690.03.02.02,right,VISl1,352690,Gad2-IRES-Cre;Ai14-352690,F,P49,,,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643269536,SM-GE64T_S116_E1-50,RSC-128
mIVSCC-MET,643479119,Pdyn-T2A-CreERT2;Ai14-353427.05.02.02,right,VISp4,353427,Pdyn-T2A-CreERT2;Ai14-353427,M,P47,,,Pdyn-T2A-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643479104,SM-GE64T_S124_E1-50,RSC-128
mIVSCC-MET,643479544,Pdyn-T2A-CreERT2;Ai14-353427.06.01.01,left,VISp4,353427,Pdyn-T2A-CreERT2;Ai14-353427,M,P47,,,Pdyn-T2A-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643479506,SM-GE64T_S140_E1-50,RSC-128
mIVSCC-MET,643501610,Chrna2-Cre_OE25;Ai14-355016.04.01.01,left,VISpm2/3,355016,Chrna2-Cre_OE25;Ai14-355016,M,P39,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643501595,SM-GE64T_S131_E1-50,RSC-128
mIVSCC-MET,643511562,Chrna2-Cre_OE25;Ai14-355016.05.02.01,right,VISl6a,355016,Chrna2-Cre_OE25;Ai14-355016,M,P39,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643511541,SM-GE64T_S127_E1-50,RSC-128
mIVSCC-MET,643518188,Chrna2-Cre_OE25;Ai14-355016.05.02.02,right,VISpm6a,355016,Chrna2-Cre_OE25;Ai14-355016,M,P39,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643518173,SM-GE64T_S128_E1-50,RSC-128
mIVSCC-MET,643536919,Chrna2-Cre_OE25;Ai14-355016.05.01.02,left,VISpm5,355016,Chrna2-Cre_OE25;Ai14-355016,M,P39,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.664109303,,643536904,SM-GE64T_S143_E1-50,RSC-128
mIVSCC-MET,643646067,Chrna2-Cre_OE25;Ai14-355017.05.02.01,right,VISp5,355017,Chrna2-Cre_OE25;Ai14-355017,M,P40,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643646054,SM-GE64V_S104_E1-50,RSC-128
mIVSCC-MET,643648707,Pdyn-T2A-CreERT2;Ai14-353887.05.02.01,right,VISp5,353887,Pdyn-T2A-CreERT2;Ai14-353887,M,P46,,,Pdyn-T2A-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643648694,SM-GE64V_S106_E1-50,RSC-128
mIVSCC-MET,643649645,Pdyn-T2A-CreERT2;Ai14-353887.03.02.01,right,VISp5,353887,Pdyn-T2A-CreERT2;Ai14-353887,M,P46,,,Pdyn-T2A-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643649630,SM-GE64V_S107_E1-50,RSC-128
mIVSCC-MET,643697447,Pdyn-T2A-CreERT2;Ai14-353430.04.02.01,right,VISp5,353430,Pdyn-T2A-CreERT2;Ai14-353430,M,P49,,,Pdyn-T2A-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643697248,SM-GE64V_S116_E1-50,RSC-128
mIVSCC-MET,643702874,Pdyn-T2A-CreERT2;Ai14-353430.04.02.02,right,VISp5,353430,Pdyn-T2A-CreERT2;Ai14-353430,M,P49,,,Pdyn-T2A-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.536422267,,643702827,SM-GE64V_S117_E1-50,RSC-128
mIVSCC-MET,643722391,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543.04.02.01,right,VISl6a,353543,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543,F,P49,,,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,643722371,SM-GE64V_S118_E1-50,RSC-128
mIVSCC-MET,643727497,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543.04.02.02,right,VISp6a,353543,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543,F,P49,,,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,sparsely spiny,NA,full,0.905900733,,643727482,SM-GE64V_S119_E1-50,RSC-128
mIVSCC-MET,643727534,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543.05.01.01,left,VISp5,353543,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543,F,P49,,,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,643727518,SM-GE64L_S003_E1-50,RSC-129
mIVSCC-MET,643754730,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543.04.01.01,left,VISp5,353543,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543,F,P49,,,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,sparsely spiny,NA,full,0.68893031,,643754668,SM-GE64L_S004_E1-50,RSC-129
mIVSCC-MET,643785167,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543.06.02.01,right,VISli5,353543,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353543,F,P49,,,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,643785113,SM-GE64V_S120_E1-50,RSC-128
mIVSCC-MET,643822811,Chrna2-Cre_OE25;Ai14-355475.04.02.01,right,VISp5,355475,Chrna2-Cre_OE25;Ai14-355475,M,P39,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643822780,SM-GE64V_S110_E1-50,RSC-128
mIVSCC-MET,643915906,Nr5a1-Cre;Ai14-355060.03.02.02,right,VISp4,355060,Nr5a1-Cre;Ai14-355060,F,P42,,,Nr5a1-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,643915866,SM-GE64V_S114_E1-50,RSC-128
mIVSCC-MET,644134947,Pdyn-T2A-CreERT2;Ai14-353884.04.02.01,right,VISp4,353884,Pdyn-T2A-CreERT2;Ai14-353884,M,P48,,,Pdyn-T2A-CreERT2/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,644134828,SM-GE64L_S008_E1-50,RSC-129
mIVSCC-MET,644197464,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353653.06.01.01,left,VISp6a,353653,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-353653,F,P50,,,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,644197431,SM-GE64L_S010_E1-50,RSC-129
mIVSCC-MET,644256576,Chrna2-Cre_OE25;Ai14-355476.06.01.01,left,VISal6a,355476,Chrna2-Cre_OE25;Ai14-355476,F,P40,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,644256556,SM-GE64L_S011_E1-50,RSC-129
mIVSCC-MET,644571405,Chrna2-Cre_OE25;Ai14-355477.04.02.02,right,VISp6a,355477,Chrna2-Cre_OE25;Ai14-355477,F,P41,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.937069264,,644571374,SM-GE64L_S016_E1-50,RSC-129
mIVSCC-MET,644584749,Chrna2-Cre_OE25;Ai14-355478.04.02.02,right,VISp2/3,355478,Chrna2-Cre_OE25;Ai14-355478,F,P41,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,644584663,SM-GE64L_S018_E1-50,RSC-129
mIVSCC-MET,644594173,Chrna2-Cre_OE25;Ai14-355478.02.01.01,left,VISp6a,355478,Chrna2-Cre_OE25;Ai14-355478,F,P41,,,Chrna2-Cre_OE25/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,644594152,SM-GE64L_S019_E1-50,RSC-129
mIVSCC-MET,644848057,Ndnf-IRES2-dgCre;Ai14-355222.03.01.01,left,VISp1,355222,Ndnf-IRES2-dgCre;Ai14-355222,M,P45,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,644848041,SM-GE64L_S027_E1-50,RSC-129
mIVSCC-MET,644917900,Ndnf-IRES2-dgCre;Ai14-355223.04.02.01,right,VISp1,355223,Ndnf-IRES2-dgCre;Ai14-355223,M,P46,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,644917806,SM-GE64F_S097_E1-50,RSC-130
mIVSCC-MET,644919300,Ndnf-IRES2-dgCre;Ai14-355223.04.02.02,right,VISp1,355223,Ndnf-IRES2-dgCre;Ai14-355223,M,P46,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,644919278,SM-GE64F_S098_E1-50,RSC-130
mIVSCC-MET,644919379,Ndnf-IRES2-dgCre;Ai14-355223.05.02.01,right,VISp1,355223,Ndnf-IRES2-dgCre;Ai14-355223,M,P46,,,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,644919364,SM-GE64F_S112_E1-50,RSC-130
